日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-27,515390,华安沪深300ETF,0.15%,0.05%,1.371,1.3517,≥ 60日均线,,0.0338,0.0389,-0.0103,
2026-02-27,589120,汇添富上证科创板创新药ETF,0.50%,0.10%,0.793,0.85,< 60日均线,,,,,
2026-02-27,560980,广发中证光伏龙头30ETF,0.50%,0.10%,0.853,0.765,≥ 60日均线,,0.0654,0.0608,0.0093,
2026-02-27,159320,广发恒生A股电网设备ETF,0.50%,0.05%,2.149,1.78,≥ 60日均线,,0.1888,0.1605,0.0567,
2026-02-27,159586,南方中证全指计算机ETF,0.50%,0.10%,1.436,1.388,≥ 60日均线,,0.0309,0.0265,0.0087,
2026-02-27,159964,平安创业板ETF,0.15%,0.05%,2.156,2.1098,≥ 60日均线,,0.1116,0.1267,-0.0302,
2026-02-27,510630,华夏消费ETF,0.50%,0.10%,0.91,0.9237,< 60日均线,,-0.0077,-0.0064,-0.0025,
2026-02-27,512250,招商中证A50ETF,0.15%,0.05%,1.212,1.2178,< 60日均线,下穿60日均线,0.0186,0.0248,-0.0123,
2026-02-27,560500,鹏扬中证500质量成长ETF,0.45%,0.05%,1.373,1.2524,≥ 60日均线,,0.0684,0.0592,0.0184,
2026-02-27,563900,摩根沪深300自由现金流ETF,0.50%,0.10%,1.25,1.1901,≥ 60日均线,,0.0358,0.0324,0.0068,
2026-02-27,562000,华宝中证A100ETF,0.50%,0.10%,0.607,0.5959,≥ 60日均线,,-0.1047,-0.1037,-0.0021,
2026-02-27,510530,工银中证500ETF,0.45%,0.07%,9.406,8.4691,≥ 60日均线,,0.5617,0.4817,0.1601,
2026-02-27,589660,南方上证科创板综合ETF,0.15%,0.05%,1.483,1.3764,≥ 60日均线,,0.0811,0.0752,0.0119,
2026-02-27,515160,招商MSCI中国A股国际通ETF,0.50%,0.10%,1.629,1.5864,≥ 60日均线,,0.0463,0.0495,-0.0065,
2026-02-27,589560,汇添富上证科创板人工智能ETF,0.50%,0.10%,1.12,1.0085,≥ 60日均线,,,,,
2026-02-27,589890,景顺长城上证科创板综合价格ETF,0.15%,0.05%,1.463,1.3591,≥ 60日均线,,0.0783,0.0725,0.0115,
2026-02-27,563580,万家中证800自由现金流ETF,0.50%,0.10%,1.273,1.177,≥ 60日均线,,,,,
2026-02-27,159139,华泰柏瑞中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,563960,兴全沪深300质量ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,159572,易方达创业板中盘200ETF,0.15%,0.05%,1.621,1.5159,≥ 60日均线,,0.0699,0.0632,0.0134,
2026-02-27,560290,景顺长城中证有色金属矿业主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,561990,招商沪深300增强策略ETF,0.50%,0.10%,1.074,1.0542,≥ 60日均线,,0.03,0.0325,-0.0051,
2026-02-27,589230,南方上证科创板人工智能ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-27,159330,东财沪深300ETF,0.50%,0.05%,1.451,1.4294,≥ 60日均线,,0.0373,0.0423,-0.01,
2026-02-27,589170,鹏华上证科创板芯片设计主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,589850,科创50ETF东财,0.15%,0.05%,1.421,1.3511,≥ 60日均线,,,,,
2026-02-27,563700,易方达中证红利价值ETF,0.15%,0.05%,1.068,1.0567,≥ 60日均线,,0.0014,0.0029,-0.003,
2026-02-27,159602,南方MSCI中国A50互联互通ETF,0.15%,0.07%,1.008,1.0208,< 60日均线,,0.0243,0.0323,-0.0161,
2026-02-27,562990,易方达中证上海环交所碳中和ETF,0.50%,0.10%,1.12,1.0598,≥ 60日均线,,0.057,0.0584,-0.0027,
2026-02-27,560800,鹏扬中证数字经济主题ETF,0.50%,0.10%,1.069,1.026,≥ 60日均线,,0.044,0.0449,-0.0018,
2026-02-27,510320,中金沪深300ETF,0.15%,0.05%,1.27,1.2533,≥ 60日均线,,0.0313,0.0361,-0.0098,
2026-02-27,588820,华夏上证科创板200ETF,0.15%,0.05%,1.959,1.7295,≥ 60日均线,,0.1393,0.1181,0.0424,
2026-02-27,510710,博时上证50ETF,0.15%,0.05%,4.367,4.3403,≥ 60日均线,,0.0944,0.1072,-0.0256,
2026-02-27,515950,富国中证医药50ETF,0.50%,0.10%,0.931,0.9466,< 60日均线,,-0.0077,-0.0017,-0.0119,
2026-02-27,563520,沪深300ETF永赢,0.15%,0.05%,1.209,1.1926,≥ 60日均线,,0.0302,0.0347,-0.0088,
2026-02-27,159903,南方深证成份ETF,0.50%,0.10%,1.76,1.6719,≥ 60日均线,,0.0762,0.0765,-0.0006,
2026-02-27,589160,广发上证科创板芯片ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,589030,易方达上证科创板芯片设计主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,159551,国泰中证机器人ETF,0.50%,0.10%,1.402,1.3264,≥ 60日均线,,0.0466,0.041,0.0112,
2026-02-27,588940,富国上证科创板50成份ETF,0.15%,0.05%,1.531,1.4559,≥ 60日均线,,0.0748,0.0759,-0.0023,
2026-02-27,159739,鹏华中证云计算与大数据主题ETF,0.50%,0.10%,1.788,1.6832,≥ 60日均线,,0.1113,0.1063,0.01,
2026-02-27,517110,国泰中证沪港深创新药产业ETF,0.50%,0.10%,0.722,0.7472,< 60日均线,,0.0019,0.0099,-0.0161,
2026-02-27,510390,平安沪深300ETF,0.50%,0.10%,5.29,5.205,≥ 60日均线,,0.1378,0.1566,-0.0377,
2026-02-27,510670,华夏上证180ETF,0.15%,0.05%,1.027,1.0009,≥ 60日均线,,,,,
2026-02-27,589950,富国上证科创板100ETF,0.15%,0.05%,1.163,1.0645,≥ 60日均线,,,,,
2026-02-27,515060,华夏中证全指房地产ETF,0.50%,0.10%,0.737,0.7285,≥ 60日均线,,0.0057,0.0077,-0.0039,
2026-02-27,560170,南方中证国新央企科技引领ETF,0.50%,0.10%,1.182,1.0721,≥ 60日均线,,0.0551,0.0444,0.0214,
2026-02-27,515190,中银证券中证500ETF,0.15%,0.05%,1.816,1.6225,≥ 60日均线,,0.1037,0.0877,0.0319,
2026-02-27,159871,银华中证有色金属ETF,0.15%,0.05%,1.218,1.8847,< 60日均线,,0.0664,0.1551,-0.1774,
2026-02-27,512080,中金中证A500ETF,0.15%,0.05%,1.348,1.2955,≥ 60日均线,,0.0479,0.048,-0.0003,
2026-02-27,159260,博时证券公司ETF,0.50%,0.10%,0.92,0.9471,< 60日均线,,,,,
2026-02-27,515630,鹏华中证800证保ETF,0.50%,0.10%,1.389,1.435,< 60日均线,,0.0129,0.0217,-0.0176,
2026-02-27,159531,南方中证2000ETF,0.15%,0.05%,1.582,1.4437,≥ 60日均线,,0.0779,0.0671,0.0218,
2026-02-27,588900,南方上证科创板100ETF,0.15%,0.05%,1.595,1.4627,≥ 60日均线,,0.1042,0.0948,0.0188,
2026-02-27,512720,国泰中证计算机ETF,0.50%,0.10%,1.34,1.2599,≥ 60日均线,,0.0411,0.0346,0.0129,
2026-02-27,159581,万家中证红利ETF,0.50%,0.10%,1.101,1.062,≥ 60日均线,,0.008,0.0055,0.0051,
2026-02-27,159735,银华中证港股通消费主题ETF,0.50%,0.10%,0.834,0.8207,≥ 60日均线,,0.0016,0.0004,0.0025,
2026-02-27,159241,天弘国证航天航空行业ETF,0.50%,0.10%,1.546,1.391,≥ 60日均线,,0.1051,0.0844,0.0414,
2026-02-27,159806,国泰中证新能源汽车ETF,0.50%,0.10%,0.828,0.8081,≥ 60日均线,,0.0408,0.0481,-0.0147,
2026-02-27,159359,华安中证A500ETF,0.15%,0.05%,1.324,1.2709,≥ 60日均线,,0.0474,0.0473,0.0002,绿转红
2026-02-27,516620,国泰中证影视主题ETF,0.50%,0.10%,1.164,1.13,≥ 60日均线,,0.0392,0.0287,0.021,
2026-02-27,561560,华泰柏瑞中证全指电力公用事业ETF,0.50%,0.10%,1.323,1.2496,≥ 60日均线,,0.0131,0.0119,0.0023,绿转红
2026-02-27,588780,国联安科创芯片设计ETF,0.50%,0.10%,0.924,1.4466,< 60日均线,,-0.0404,0.0492,-0.1793,
2026-02-27,159637,新能源车龙头ETF,0.50%,0.05%,0.942,0.9183,≥ 60日均线,,0.046,0.0543,-0.0165,
2026-02-27,563380,华泰柏瑞航空航天ETF,0.50%,0.10%,1.319,1.175,≥ 60日均线,,,,,
2026-02-27,562950,易方达中证消费电子主题ETF,0.15%,0.05%,1.311,1.262,≥ 60日均线,,0.0632,0.072,-0.0175,
2026-02-27,159140,易方达中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,159855,银华中证影视主题ETF,0.50%,0.10%,1.038,1.0085,≥ 60日均线,,0.0337,0.0247,0.0179,
2026-02-27,515150,富国中证国企一带一路ETF,0.15%,0.05%,1.743,1.5541,≥ 60日均线,,0.0802,0.063,0.0344,
2026-02-27,159930,汇添富中证能源ETF,0.50%,0.10%,1.69,1.5102,≥ 60日均线,,0.0685,0.0503,0.0364,
2026-02-27,159300,富国沪深300ETF,0.15%,0.05%,5.005,4.9209,≥ 60日均线,,0.1366,0.1549,-0.0365,
2026-02-27,563760,中银中证全指自由现金流ETF,0.15%,0.05%,1.342,1.2455,≥ 60日均线,,0.0565,0.0495,0.0139,
2026-02-27,515890,博时红利ETF,0.15%,0.05%,1.483,1.4377,≥ 60日均线,,0.0021,0.002,0.0001,绿转红
2026-02-27,516520,华泰柏瑞中证智能汽车主题ETF,0.50%,0.10%,1.35,1.301,≥ 60日均线,,0.0418,0.0421,-0.0006,
2026-02-27,159939,广发中证全指信息技术ETF,0.50%,0.10%,0.971,0.9155,≥ 60日均线,,0.0487,0.0496,-0.0018,
2026-02-27,512510,华泰柏瑞中证500ETF,0.15%,0.05%,2.526,2.2728,≥ 60日均线,,0.1501,0.1284,0.0434,
2026-02-27,159141,永赢中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,512700,南方中证银行ETF,0.50%,0.10%,1.511,1.5802,< 60日均线,,-0.034,-0.0202,-0.0275,
2026-02-27,159805,鹏华中证传媒ETF,0.50%,0.10%,1.623,1.5298,≥ 60日均线,,0.0969,0.0793,0.0352,
2026-02-27,511020,平安中证5-10年国债活跃券ETF,0.15%,0.05%,116.118,115.594,≥ 60日均线,,-0.2416,-0.2958,0.1084,
2026-02-27,588460,鹏华上证科创板50成份增强策略ETF,1.00%,0.10%,1.785,1.6815,≥ 60日均线,,0.0929,0.094,-0.0023,
2026-02-27,517900,招商中证银行AH价格优选ETF,0.50%,0.10%,1.441,1.4785,< 60日均线,,-0.0136,-0.0063,-0.0147,
2026-02-27,563790,鹏华中证卫星产业ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,516090,易方达中证新能源ETF,0.15%,0.05%,0.609,0.5744,≥ 60日均线,,0.0364,0.0387,-0.0045,
2026-02-27,588120,国泰上证科创板100ETF,0.15%,0.05%,1.592,1.458,≥ 60日均线,,0.1038,0.0941,0.0194,
2026-02-27,510410,博时上证自然资源ETF,0.50%,0.10%,2.247,1.9183,≥ 60日均线,,0.1738,0.1451,0.0574,
2026-02-27,159221,嘉实国证自由现金流ETF,0.15%,0.05%,1.361,1.254,≥ 60日均线,,0.0548,0.0467,0.0162,
2026-02-27,159680,招商中证1000增强策略ETF,0.50%,0.10%,1.763,1.5976,≥ 60日均线,,0.0905,0.0755,0.0301,
2026-02-27,159692,证券ETF东财,0.50%,0.05%,1.284,1.326,< 60日均线,,-0.0012,0.0089,-0.0201,
2026-02-27,562880,嘉实中证电池主题ETF,0.50%,0.10%,0.852,0.8478,≥ 60日均线,,0.0468,0.0597,-0.0259,
2026-02-27,588020,易方达上证科创板成长ETF,0.50%,0.10%,2.141,2.0268,≥ 60日均线,,0.1482,0.1551,-0.0137,
2026-02-27,512600,嘉实中证主要消费ETF,0.50%,0.10%,0.661,0.6772,< 60日均线,,-0.0109,-0.0078,-0.0062,
2026-02-27,159327,万家中证半导体材料设备主题ETF,0.50%,0.10%,2.27,2.0117,≥ 60日均线,,0.2004,0.1769,0.0472,
2026-02-27,512330,南方中证500信息技术ETF,0.50%,0.10%,1.685,1.5278,≥ 60日均线,,0.1151,0.1042,0.0217,
2026-02-27,588770,摩根上证科创板新一代信息技术ETF,0.15%,0.05%,1.566,1.468,≥ 60日均线,,0.0987,0.0954,0.0065,
2026-02-27,159622,创新药ETF沪港深,0.50%,0.05%,1.076,1.1125,< 60日均线,,-0.0003,0.0116,-0.0238,
2026-02-27,159378,永赢国证通用航空产业ETF,0.50%,0.10%,1.479,1.3794,≥ 60日均线,,0.0803,0.0677,0.0251,
2026-02-27,159588,景顺长城国证石油天然气ETF,0.50%,0.10%,1.372,1.1652,≥ 60日均线,,0.0785,0.0564,0.0443,
2026-02-27,562070,华宝沪深300增强策略ETF,0.80%,0.10%,,,N/A,,,,,
2026-02-27,159155,大成中证电池主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,159782,银华中证科创创业50ETF,0.50%,0.10%,0.946,0.9302,≥ 60日均线,,0.0538,0.0631,-0.0187,
2026-02-27,512560,易方达中证军工ETF,0.50%,0.10%,0.958,0.8547,≥ 60日均线,,0.0605,0.0488,0.0234,
2026-02-27,562970,易方达中证光伏产业ETF,0.50%,0.10%,1.296,1.1699,≥ 60日均线,,0.0838,0.0762,0.0152,
2026-02-27,159321,华安中证沪深港黄金产业股票ETF,0.50%,0.10%,2.033,1.7529,≥ 60日均线,,0.1872,0.1556,0.0633,
2026-02-27,560810,融通中证诚通央企ESGETF,0.30%,0.05%,1.22,1.1268,≥ 60日均线,,0.0369,0.0312,0.0114,
2026-02-27,516920,汇添富中证芯片产业ETF,0.15%,0.05%,1.175,1.0956,≥ 60日均线,,0.0728,0.0702,0.0052,
2026-02-27,515750,富国中证科技50策略ETF,0.50%,0.10%,1.897,1.8565,≥ 60日均线,,0.0701,0.0803,-0.0204,
2026-02-27,516290,汇添富中证光伏产业ETF,0.15%,0.05%,0.703,0.6377,≥ 60日均线,,0.0444,0.0407,0.0073,
2026-02-27,515250,富国中证智能汽车主题ETF,0.50%,0.10%,1.214,1.17,≥ 60日均线,,0.0358,0.0361,-0.0006,
2026-02-27,159309,汇添富中证油气资源ETF,0.50%,0.10%,1.53,1.2327,≥ 60日均线,,0.1028,0.0696,0.0665,
2026-02-27,589520,华宝上证科创板人工智能ETF,0.50%,0.10%,0.703,0.6317,≥ 60日均线,,-0.0275,-0.0506,0.0461,
2026-02-27,159337,中证500ETF基金,0.50%,0.05%,1.937,1.7462,≥ 60日均线,,0.1119,0.0954,0.0329,
2026-02-27,159864,国泰中证光伏产业ETF,0.50%,0.10%,0.733,0.6682,≥ 60日均线,,0.0474,0.0437,0.0072,
2026-02-27,159715,易方达中证稀土产业ETF,0.15%,0.05%,1.526,1.265,≥ 60日均线,,0.1094,0.0954,0.028,
2026-02-27,159707,华宝中证800地产ETF,0.50%,0.10%,0.636,0.6351,≥ 60日均线,,-0.0018,-0.0008,-0.0021,
2026-02-27,159968,博时中证500ETF,0.15%,0.05%,11.038,9.899,≥ 60日均线,,0.6554,0.5576,0.1957,
2026-02-27,159230,华夏国证通用航空产业ETF,0.50%,0.10%,1.368,1.2774,≥ 60日均线,,0.0714,0.0593,0.0242,
2026-02-27,159547,华夏中证红利低波动ETF,0.15%,0.05%,1.21,1.2067,≥ 60日均线,上穿60日均线,-0.0015,0.0006,-0.004,
2026-02-27,512810,华宝中证军工ETF,0.50%,0.10%,0.898,0.8021,≥ 60日均线,,0.017,-0.0086,0.0511,
2026-02-27,159899,招商中证全指软件ETF,0.50%,0.10%,0.944,0.9334,≥ 60日均线,上穿60日均线,0.0194,0.0188,0.0011,
2026-02-27,561230,工银瑞信中证A50ETF,0.15%,0.05%,1.305,1.3081,< 60日均线,下穿60日均线,0.0238,0.0299,-0.012,
2026-02-27,515020,华夏中证银行ETF,0.15%,0.05%,1.644,1.7074,< 60日均线,,-0.0198,-0.0073,-0.025,
2026-02-27,512820,汇添富中证银行ETF,0.50%,0.10%,1.354,1.4101,< 60日均线,,-0.0194,-0.0093,-0.0202,
2026-02-27,560150,泰康中证红利低波动ETF,0.40%,0.10%,1.137,1.141,< 60日均线,,-0.0087,-0.0058,-0.0058,
2026-02-27,513700,鹏华中证港股通医药卫生综合交易ETF,0.50%,0.10%,0.64,0.667,< 60日均线,,-0.0009,0.0071,-0.016,
2026-02-27,159107,富国创业板软件ETF,0.50%,0.10%,1.019,0.9437,≥ 60日均线,,,,,
2026-02-27,159839,汇添富国证生物医药ETF,0.50%,0.10%,0.363,0.3694,< 60日均线,,-0.0035,-0.0011,-0.0048,
2026-02-27,159628,万家国证2000ETF,0.50%,0.10%,1.53,1.3966,≥ 60日均线,,0.0756,0.0658,0.0196,
2026-02-27,159807,易方达中证科技50ETF,0.15%,0.05%,0.766,0.7355,≥ 60日均线,,0.0364,0.0394,-0.006,
2026-02-27,561100,富国中证消费电子主题ETF,0.50%,0.10%,1.368,1.3186,≥ 60日均线,,0.0642,0.0735,-0.0188,
2026-02-27,159552,招商中证2000增强策略ETF,0.50%,0.10%,2.284,2.1057,≥ 60日均线,,0.1108,0.1007,0.0201,
2026-02-27,588270,易方达上证科创板200ETF,0.15%,0.05%,1.707,1.5087,≥ 60日均线,,0.1198,0.1006,0.0384,
2026-02-27,159867,鹏华中证畜牧养殖ETF,0.50%,0.10%,0.647,0.6424,≥ 60日均线,上穿60日均线,-0.0,0.0029,-0.0058,
2026-02-27,562080,华宝沪深300自由现金流ETF,0.50%,0.10%,0.653,0.6198,≥ 60日均线,,-0.1078,-0.112,0.0085,绿转红
2026-02-27,562510,华夏中证旅游主题ETF,0.50%,0.10%,0.783,0.8004,< 60日均线,,0.0243,0.0257,-0.0027,红转绿
2026-02-27,159369,易方达创业板50ETF,0.15%,0.05%,1.313,1.2996,≥ 60日均线,,,,,
2026-02-27,159368,华夏创业板新能源ETF,0.15%,0.05%,1.523,1.4994,≥ 60日均线,,0.0808,0.0961,-0.0307,
2026-02-27,562310,银华沪深300成长ETF,0.50%,0.10%,1.038,1.023,≥ 60日均线,,0.0372,0.0422,-0.01,
2026-02-27,159388,国泰创业板人工智能ETF,0.50%,0.10%,0.936,1.6755,< 60日均线,,-0.0808,0.073,-0.3077,
2026-02-27,159590,汇添富中证全指软件ETF,0.50%,0.10%,1.192,1.182,≥ 60日均线,上穿60日均线,0.0183,0.0171,0.0023,
2026-02-27,159898,招商中证全指医疗器械ETF,0.50%,0.10%,0.564,0.5603,≥ 60日均线,上穿60日均线,0.0005,0.0016,-0.0022,
2026-02-27,589600,富国上证科创板综合价格ETF,0.15%,0.05%,1.459,1.3549,≥ 60日均线,,0.0811,0.0752,0.0118,
2026-02-27,159370,工银瑞信创业板50ETF,0.15%,0.05%,1.706,1.6872,≥ 60日均线,,0.092,0.1085,-0.033,
2026-02-27,517800,方正富邦沪港深人工智能50ETF,0.50%,0.10%,1.046,1.0759,< 60日均线,,0.0429,0.0537,-0.0217,
2026-02-27,159153,鹏华国证消费电子主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,159247,汇添富创业板ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-27,530680,兴业上证180ETF,0.15%,0.05%,1.212,1.1835,≥ 60日均线,,0.0244,0.0269,-0.0051,
2026-02-27,561700,博时中证全指电力公用事业ETF,0.50%,0.10%,1.145,1.081,≥ 60日均线,,0.0102,0.0092,0.0021,绿转红
2026-02-27,588430,工银瑞信中证科创创业人工智能ETF,0.45%,0.10%,,,N/A,,,,,
2026-02-27,159885,鹏华中证内地低碳经济主题ETF,0.50%,0.10%,0.82,0.8063,≥ 60日均线,,0.0341,0.0399,-0.0117,
2026-02-27,561800,华富中证稀有金属主题ETF,0.50%,0.10%,1.287,1.0472,≥ 60日均线,,0.1152,0.0997,0.0309,
2026-02-27,562860,嘉实中证疫苗与生物技术ETF,0.50%,0.10%,0.699,0.7027,< 60日均线,,-0.0036,0.0008,-0.0089,
2026-02-27,563510,易方达中证A500红利低波动ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-27,588410,鹏华中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,512770,华夏战略新兴成指ETF,0.50%,0.10%,2.19,2.1171,≥ 60日均线,,0.1146,0.1285,-0.0276,
2026-02-27,561930,招商沪深300ETF,0.15%,0.05%,1.555,1.5285,≥ 60日均线,,0.0426,0.0481,-0.0109,
2026-02-27,588390,博时中证科创创业50ETF,0.50%,0.10%,1.021,1.0104,≥ 60日均线,,0.0571,0.0678,-0.0214,
2026-02-27,589380,富国上证科创板人工智能ETF,0.30%,0.10%,1.645,1.4797,≥ 60日均线,,,,,
2026-02-27,159392,富国国证通用航空产业ETF,0.50%,0.10%,1.338,1.2489,≥ 60日均线,,0.0706,0.0587,0.0239,
2026-02-27,516070,易方达中证内地低碳经济ETF,0.15%,0.05%,0.646,0.6301,≥ 60日均线,,0.0292,0.0333,-0.0082,
2026-02-27,560110,汇添富中证1000ETF,0.15%,0.05%,1.266,1.1631,≥ 60日均线,,0.0568,0.0499,0.0139,
2026-02-27,159243,招商创业板人工智能ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-27,516390,汇添富中证新能源汽车产业ETF,0.15%,0.05%,1.028,1.004,≥ 60日均线,,0.0502,0.0594,-0.0184,
2026-02-27,563320,华泰柏瑞中证通用航空主题ETF,0.50%,0.10%,1.24,1.131,≥ 60日均线,,,,,
2026-02-27,516810,华夏中证农业主题ETF,0.50%,0.10%,0.894,0.8535,≥ 60日均线,,0.0238,0.0245,-0.0014,
2026-02-27,159609,浦银安盛中证光伏产业ETF,0.50%,0.10%,0.658,0.5949,≥ 60日均线,,0.0416,0.0378,0.0076,
2026-02-27,159380,A500ETF东财,0.15%,0.05%,1.387,1.33,≥ 60日均线,,0.0537,0.0531,0.0012,
2026-02-27,517180,南方富时中国国企开放共赢ETF,0.25%,0.05%,1.562,1.5106,≥ 60日均线,,0.0128,0.0095,0.0066,
2026-02-27,159863,鹏华中证光伏产业ETF,0.50%,0.10%,0.75,0.6786,≥ 60日均线,,0.0474,0.0433,0.0083,
2026-02-27,516050,工银中证科技龙头ETF,0.45%,0.07%,1.122,1.0811,≥ 60日均线,,0.0597,0.0647,-0.01,
2026-02-27,159856,工银瑞信中证沪港深互联网ETF,0.45%,0.07%,0.744,0.7816,< 60日均线,,0.0001,0.0062,-0.0122,
2026-02-27,563060,易方达中证国资央企50ETF,0.50%,0.10%,1.16,1.1036,≥ 60日均线,,0.0246,0.02,0.0091,
2026-02-27,563680,汇添富中证800自由现金流ETF,0.50%,0.10%,1.371,1.2725,≥ 60日均线,,0.0581,0.0511,0.014,
2026-02-27,159873,天弘中证全指医疗保健设备与服务ETF,0.50%,0.10%,0.609,0.6028,≥ 60日均线,,0.001,0.0012,-0.0003,
2026-02-27,159910,嘉实深证基本面120ETF,0.50%,0.10%,2.524,2.4273,≥ 60日均线,,0.0654,0.0639,0.0031,绿转红
2026-02-27,159916,建信深证基本面60ETF,0.50%,0.10%,5.342,5.2285,≥ 60日均线,,0.0846,0.0856,-0.002,
2026-02-27,159881,国泰中证有色金属ETF,0.50%,0.10%,2.325,1.9683,≥ 60日均线,,0.2218,0.1942,0.0552,
2026-02-27,159322,平安中证沪深港黄金产业ETF,0.50%,0.10%,2.136,1.85,≥ 60日均线,,0.1895,0.158,0.0631,
2026-02-27,159305,广发国证新能源电池ETF,0.50%,0.10%,1.954,1.8773,≥ 60日均线,,0.101,0.117,-0.032,
2026-02-27,159546,国泰中证全指集成电路ETF,0.50%,0.10%,2.085,1.9348,≥ 60日均线,,0.125,0.1186,0.0126,
2026-02-27,510010,交银上证180公司治理ETF,0.50%,0.10%,1.822,1.7988,≥ 60日均线,,0.0358,0.036,-0.0006,红转绿
2026-02-27,512550,嘉实富时中国A50ETF,0.50%,0.10%,1.742,1.7907,< 60日均线,,0.0229,0.038,-0.0301,
2026-02-27,530100,易方达上证580ETF,0.15%,0.05%,1.205,1.0886,≥ 60日均线,,,,,
2026-02-27,560230,富国中证光伏产业ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-27,510130,中盘ETF,0.15%,0.05%,7.526,7.2132,≥ 60日均线,,0.2008,0.1991,0.0034,绿转红
2026-02-27,159389,嘉实中证诚通国企数字经济ETF,0.50%,0.10%,1.579,1.4701,≥ 60日均线,,0.0888,0.0855,0.0066,
2026-02-27,512190,浙商之江凤凰ETF,0.50%,0.10%,2.918,2.6801,≥ 60日均线,,0.1603,0.1426,0.0353,
2026-02-27,159335,融通中证诚通央企科技创新ETF,0.30%,0.05%,1.595,1.4322,≥ 60日均线,,0.0765,0.0595,0.034,
2026-02-27,516800,华宝中证智能制造ETF,0.50%,0.10%,0.888,0.825,≥ 60日均线,,-0.0328,-0.0555,0.0455,
2026-02-27,561090,华安中证A500增强策略ETF,0.50%,0.10%,1.25,1.1984,≥ 60日均线,,,,,
2026-02-27,516270,华安中证内地新能源主题ETF,0.50%,0.10%,0.7,0.6776,≥ 60日均线,,0.0368,0.0418,-0.0099,
2026-02-27,159231,华宝国证通用航空产业ETF,0.50%,0.10%,0.715,0.6672,≥ 60日均线,,-0.0183,-0.0422,0.0477,
2026-02-27,561170,富国中证绿色电力ETF,0.50%,0.10%,1.182,1.1227,≥ 60日均线,,0.0092,0.0087,0.001,绿转红
2026-02-27,515960,嘉实医药健康100ETF,0.50%,0.10%,0.84,0.8481,< 60日均线,,0.0007,0.0056,-0.0097,
2026-02-27,159511,南方中证通信服务ETF,0.50%,0.10%,2.085,1.9249,≥ 60日均线,,0.1622,0.1563,0.0119,
2026-02-27,159350,富国深证50ETF,0.50%,0.10%,1.462,1.4914,< 60日均线,,0.0341,0.0501,-0.032,
2026-02-27,159663,华夏中证机床ETF,0.50%,0.10%,1.95,1.6229,≥ 60日均线,,0.1349,0.109,0.0518,
2026-02-27,159773,华泰柏瑞创业板科技ETF,0.50%,0.10%,1.279,1.2294,≥ 60日均线,,0.0869,0.0932,-0.0126,
2026-02-27,512160,南方MSCI中国A股国际通ETF,0.50%,0.10%,1.532,1.4889,≥ 60日均线,,0.0459,0.0487,-0.0057,
2026-02-27,515560,建信中证全指证券公司ETF,0.20%,0.05%,1.071,1.1011,< 60日均线,,-0.0023,0.0057,-0.016,
2026-02-27,159862,银华中证细分食品饮料产业主题ETF,0.50%,0.10%,0.629,0.6479,< 60日均线,,-0.0118,-0.0097,-0.0041,
2026-02-27,159299,易方达中证金融科技主题ETF,0.50%,0.10%,0.942,0.9336,≥ 60日均线,上穿60日均线,,,,
2026-02-27,159718,平安中证港股通医药卫生综合ETF,0.50%,0.10%,0.904,0.9385,< 60日均线,,-0.0016,0.0093,-0.0218,
2026-02-27,516900,华安中证申万食品饮料ETF,0.50%,0.10%,0.569,0.5864,< 60日均线,,-0.0093,-0.0075,-0.0035,
2026-02-27,560550,广发中证上海环交所碳中和ETF,0.50%,0.10%,1.112,1.0596,≥ 60日均线,,0.0556,0.0576,-0.0039,
2026-02-27,562820,嘉实中证全指集成电路ETF,0.50%,0.10%,2.574,2.3892,≥ 60日均线,,0.1542,0.1466,0.0153,
2026-02-27,589090,鹏华科创板人工智能ETF,0.50%,0.10%,1.242,1.1185,≥ 60日均线,,,,,
2026-02-27,510160,中证南方小康产业指数ETF,0.50%,0.10%,0.978,0.9507,≥ 60日均线,,0.0167,0.0178,-0.0022,
2026-02-27,516130,华宝中证消费龙头ETF,0.50%,0.10%,0.765,0.7806,< 60日均线,,-0.0045,-0.0014,-0.0061,
