日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-12,159231,华宝国证通用航空产业ETF,0.50%,0.10%,0.698,0.6555,≥ 60日均线,,-0.0228,-0.0482,0.0507,
2026-02-12,561170,富国中证绿色电力ETF,0.50%,0.10%,1.126,1.1212,≥ 60日均线,上穿60日均线,0.0055,0.0087,-0.0064,
2026-02-12,159279,华安创业板人工智能ETF,0.50%,0.10%,1.309,1.1471,≥ 60日均线,,,,,
2026-02-12,515960,嘉实医药健康100ETF,0.50%,0.10%,0.85,0.8483,≥ 60日均线,,0.0027,0.007,-0.0087,
2026-02-12,159511,南方中证通信服务ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,159350,富国深证50ETF,0.50%,0.10%,1.464,1.489,< 60日均线,,0.0395,0.0544,-0.0296,
2026-02-12,159663,华夏中证机床ETF,0.50%,0.10%,1.802,1.5832,≥ 60日均线,,0.1205,0.1028,0.0354,
2026-02-12,159773,华泰柏瑞创业板科技ETF,0.50%,0.10%,1.289,1.2148,≥ 60日均线,,0.0909,0.0951,-0.0085,
2026-02-12,512160,南方MSCI中国A股国际通ETF,0.50%,0.10%,1.526,1.4805,≥ 60日均线,,0.0472,0.0497,-0.005,
2026-02-12,515560,建信中证全指证券公司ETF,0.20%,0.05%,1.086,1.1027,< 60日均线,,0.0009,0.0079,-0.014,
2026-02-12,159299,易方达中证金融科技主题ETF,0.50%,0.10%,0.938,0.9312,≥ 60日均线,,,,,
2026-02-12,159643,国泰国证疫苗与生物科技ETF,0.50%,0.10%,0.588,0.6078,< 60日均线,,-0.0079,-0.0035,-0.0087,
2026-02-12,159718,平安中证港股通医药卫生综合ETF,0.50%,0.10%,0.946,0.9423,≥ 60日均线,,0.0022,0.012,-0.0197,
2026-02-12,516900,华安中证申万食品饮料ETF,0.50%,0.10%,0.578,0.5895,< 60日均线,,-0.0084,-0.0071,-0.0027,
2026-02-12,560550,广发中证上海环交所碳中和ETF,0.50%,0.10%,1.106,1.0506,≥ 60日均线,,0.0574,0.0584,-0.0022,
2026-02-12,562820,嘉实中证全指集成电路ETF,0.50%,0.10%,2.543,2.3521,≥ 60日均线,,0.1538,0.1447,0.0182,
2026-02-12,589090,鹏华科创板人工智能ETF,0.50%,0.10%,1.235,1.0999,≥ 60日均线,,,,,
2026-02-12,510160,中证南方小康产业指数ETF,0.50%,0.10%,0.965,0.948,≥ 60日均线,,0.0169,0.0184,-0.003,
2026-02-12,516130,华宝中证消费龙头ETF,0.50%,0.10%,0.776,0.7821,< 60日均线,下穿60日均线,-0.0033,-0.0006,-0.0055,
2026-02-12,516950,银华中证基建ETF,0.50%,0.10%,1.223,1.1794,≥ 60日均线,,0.0251,0.0238,0.0026,
2026-02-12,588100,嘉实上证科创板新一代信息技术ETF,0.50%,0.10%,2.179,2.0186,≥ 60日均线,,0.1431,0.1368,0.0124,
2026-02-12,516550,嘉实中证大农业ETF,N/A,N/A,,,N/A,,,,,
